emp_no,last_name,first_name,gender,salary,to_date
271962,Ranft,Stamatina,M,40000,9999-01-01
271969,Heystek,Ranan,F,45338,9999-01-01
271973,Iwayama,Mototsugu,F,40000,9999-01-01
271976,Kuhnemann,Mary,F,66603,1996-03-30
271976,Kuhnemann,Mary,F,66603,9999-01-01
271980,Angel,Shigenori,F,96207,9999-01-01
271991,Michaels,Kwangjo,F,54170,9999-01-01
272104,Koshino,Paris,M,57313,9999-01-01
271997,Koshiba,Werner,M,93683,1992-09-08
272007,Delaune,Sachin,M,47771,1993-03-05
272009,Woycyznski,Deborah,M,44502,9999-01-01
272109,Famili,Kellyn,M,54351,9999-01-01
272118,Ertl,Shigehiro,M,68303,9999-01-01
272119,Businaro,Akhilish,M,40000,9999-01-01
272123,Warwick,Sibyl,F,40000,9999-01-01
272125,Demir,Ranan,M,49018,9999-01-01
272162,Ouhyoung,Kwangyoen,M,40000,9999-01-01
272163,Ashish,Ronghao,M,40000,1996-08-11
272146,Tramer,Tommaso,F,54150,9999-01-01
272188,Luck,Vasilii,M,116019,9999-01-01
272309,Waeselynck,Tadahiro,M,40000,9999-01-01
272197,Meriste,Wilmer,M,40000,9999-01-01
272203,Pardalos,Somnath,F,40000,9999-01-01
272214,Alpin,Yurij,F,40000,9999-01-01
272225,Millington,Martijn,M,63730,9999-01-01
272228,Stanger,Miquel,F,40000,2000-09-08
272230,Peternell,Kwangsub,F,40000,9999-01-01
272239,Falster,Weiwu,F,62475,9999-01-01
272241,Litzkow,Zorica,M,53734,1995-07-04
272317,Luga,Zhiguo,F,67959,9999-01-01
272251,Grospietsch,Larisa,M,51881,9999-01-01
272252,Murillo,Gay,M,58696,9999-01-01
272254,Lambe,Danel,F,52545,9999-01-01
272259,Lorcy,Yongqiao,F,40000,9999-01-01
272269,Zhang,Jaewoo,F,40487,9999-01-01
272322,DuCasse,Shrikanth,M,40000,9999-01-01
272272,Fontet,Ziva,F,40000,9999-01-01
272281,Fairtlough,Abdelkader,F,40000,1992-09-12
272281,Fairtlough,Abdelkader,F,40000,9999-01-01
272324,Feinberg,Toshiko,M,96619,9999-01-01
272296,Bennet,Duro,M,40000,9999-01-01
272344,Vesna,Mamdouh,M,69920,9999-01-01
272349,Standera,Slavian,M,40000,9999-01-01
272353,Rajala,Kauko,F,42766,9999-01-01
272446,Molenkamp,Yonghong,F,40000,9999-01-01
272448,Pearson,Constantine,M,40000,9999-01-01
272355,Setia,Ger,F,40000,9999-01-01
272372,Tsunoo,Bernice,F,74479,1991-12-02
272462,Pagter,Flemming,M,44238,1993-12-13
272463,Ranka,Constantijn,M,75975,1997-05-08
272378,Ranta,Kamakshi,M,40000,1997-04-03
272378,Ranta,Kamakshi,M,40000,9999-01-01
272395,Kamble,Chenyi,F,61237,9999-01-01
272486,Gide,Anneke,F,59197,9999-01-01
272487,Stanfel,Roddy,M,45764,1999-03-17
272400,Andreotta,Nishit,F,65139,1995-04-18
272406,Zucker,Ger,M,40000,9999-01-01
272498,Keohane,Mansur,M,52836,9999-01-01
272502,Wiegley,Uwe,F,56625,1998-09-03
272406,Zucker,Ger,M,40000,1997-07-01
272409,Sudbeck,Tomoyuki,M,45272,9999-01-01
272516,Socorro,Mansur,M,40000,9999-01-01
272520,Gomatam,Shigehito,M,40000,9999-01-01
272418,Versino,Golgen,F,64812,9999-01-01
272536,Rajala,Tommaso,M,61030,1988-07-26
272538,Hiroyama,Masoud,M,87279,9999-01-01
272541,Bade,Arie,M,55393,9999-01-01
272543,Karunanithi,Feiyu,M,40000,9999-01-01
272544,Malinowski,Yefim,F,87832,9999-01-01
272419,Kuhnemann,Masanao,F,61273,9999-01-01
272545,Rando,Kasturi,F,40000,9999-01-01
272550,Cmelik,Katsuyuki,M,59928,9999-01-01
272552,Azadmanesh,Tetsurou,M,40000,9999-01-01
272555,Birnbaum,Atreye,F,48682,2000-12-09
272434,Ishibashi,Shugo,M,52075,9999-01-01
272566,Kavraki,Tonia,F,51857,9999-01-01
272567,Klerer,Adas,F,51744,2000-11-11
272575,Pfau,Iara,M,40000,2000-11-21
272575,Pfau,Iara,M,40000,1998-06-09
272577,Glinert,Mark,M,40000,9999-01-01
272438,Litecky,Tonia,F,72757,9999-01-01
272439,Radwan,Luigi,F,50170,1997-05-24
272726,Eppinger,Marsha,M,82979,9999-01-01
272727,Shiratori,Adam,M,40000,9999-01-01
272731,Kandlur,Paraskevi,F,47501,1991-08-02
272754,Ruther,Sanjit,F,40000,2000-02-01
272615,Heyers,Debatosh,F,63848,9999-01-01
272625,Roccetti,Hitomi,M,58828,9999-01-01
272626,Pena,Sashi,M,51895,9999-01-01
272627,Chvatal,Naraig,M,70603,9999-01-01
272631,Liesche,Jianhua,F,61717,9999-01-01
272637,Greibach,Remzi,F,64772,9999-01-01
272639,Boudaillier,Marsha,M,40000,1997-10-01
272763,Zambonelli,Heekeun,M,57264,9999-01-01
272648,Belinskaya,Jungsoon,M,44517,9999-01-01
272653,Bernardinello,Mack,M,40000,1989-10-24
272654,Uehara,Piyush,F,48448,1989-07-07
272654,Uehara,Piyush,F,48448,9999-01-01
272657,Rusmann,Vincent,F,52238,9999-01-01
272766,Kilgore,Bodh,M,46713,9999-01-01
272670,Schmittgen,Shigeichiro,M,81797,9999-01-01
272780,Lemarechal,Neven,M,62172,1994-03-29
272676,Hebden,Danny,M,40000,9999-01-01
272681,Matheson,Jaewon,M,59272,1989-05-14
272683,Cyne,Monique,F,46759,9999-01-01
272683,Cyne,Monique,F,46759,2002-05-23
272685,Trachtenberg,Emdad,M,97175,9999-01-01
272691,Usery,Nectarios,M,55747,9999-01-01
272693,Douceur,Shichao,M,40000,9999-01-01
272780,Lemarechal,Neven,M,62172,1992-02-22
272699,Uchoa,Elrique,F,40000,9999-01-01
272781,Shinomoto,Kwan,F,62003,9999-01-01
272704,Laurillard,Noritoshi,M,40000,9999-01-01
272708,Huhdanpaa,Juyoung,F,43553,9999-01-01
272712,Heering,Utpal,F,40000,1997-02-17
272786,Loncour,Vesna,F,50754,9999-01-01
272712,Heering,Utpal,F,40000,9999-01-01
272806,Marrakchi,Tomokazu,M,55607,9999-01-01
272720,Carrere,Yuguang,F,49915,9999-01-01
272816,Litvinov,Gita,M,71392,1993-01-10
272816,Litvinov,Gita,M,71392,9999-01-01
272818,Eiron,Mong,M,40685,1995-02-28
272820,Wuwongse,Kwan,M,55897,1986-02-27
272825,Bahl,Kensyu,M,78597,9999-01-01
272873,Thibadeau,Vitaly,F,40000,9999-01-01
272876,Standera,Aamer,M,40000,9999-01-01
272887,Acton,Baziley,F,40000,9999-01-01
272895,Hertweck,Berna,M,40000,9999-01-01
272897,Erde,Gila,M,40000,9999-01-01
272902,Shumilov,Junsik,F,40000,9999-01-01
272902,Shumilov,Junsik,F,40000,1991-05-01
272903,Mundy,Sergi,M,40000,9999-01-01
272904,Basawa,Seongbin,F,66270,1996-03-29
272930,Hoogerwoord,Sasan,M,63077,9999-01-01
272943,Gewali,Temple,M,81125,9999-01-01
272945,Mayerwieser,Tran,F,40000,9999-01-01
272947,Basawa,Kirk,M,66630,9999-01-01
272958,Chepyzhov,Marc,F,43326,9999-01-01
272961,Danner,Prodip,M,40000,9999-01-01
272974,Klerer,Waiman,M,62812,2000-10-18
272826,Ranze,Odoardo,F,49000,9999-01-01
272974,Klerer,Waiman,M,62812,9999-01-01
272975,Armand,Sungwon,M,60410,2001-05-13
272976,Hiraishi,Augustine,F,50778,9999-01-01
272984,Isard,Marc,F,40000,2001-08-03
272984,Isard,Marc,F,40000,1992-06-20
272826,Ranze,Odoardo,F,49000,2001-03-18
272991,Gerlach,Heejo,M,53226,9999-01-01
272995,Lampe,Yuping,M,47434,9999-01-01
272832,Zizka,Nahid,M,47461,9999-01-01
273002,Middleton,Guiseppe,M,40000,1994-10-06
273003,Rotem,Pantung,M,47216,9999-01-01
273007,Ghemri,Yuqun,M,40000,9999-01-01
272833,Maierhofer,Goo,M,53415,9999-01-01
272837,Thombley,Leaf,M,50261,1993-09-21
272837,Thombley,Leaf,M,50261,1994-08-19
272848,Silva,Kazuhira,F,70300,9999-01-01
272855,Ecklund,Rosalyn,F,74210,9999-01-01
273013,Rodiger,Taisook,F,47310,9999-01-01
273015,Blokdijk,Parviz,M,59446,9999-01-01
272861,Angelopoulos,Gonzalo,M,40000,9999-01-01
273032,Miyakawa,Jongsuk,M,49815,9999-01-01
273037,Bernini,Hongzue,F,40000,9999-01-01
273040,Nanard,Tayeb,M,40000,1991-06-23
273049,Poupard,Luisa,M,46668,2001-12-08
272863,Hockney,Mang,F,41762,9999-01-01
273060,Riefers,Kitty,F,40675,9999-01-01
273067,Barinka,Matk,M,62261,9999-01-01
273068,Ramaiah,Arfst,F,57131,9999-01-01
273157,Valtorta,Maik,M,40000,9999-01-01
273083,Vitiello,Kazuhito,M,40000,9999-01-01
273092,Hoogerwoord,Snehasis,F,49004,9999-01-01
273108,Murtafg,Zhiguo,F,62487,9999-01-01
273126,Rissland,Shaz,M,55190,1993-09-11
273129,Whitcomb,Sumant,F,58050,9999-01-01
273132,Munro,Dmitry,M,40538,9999-01-01
273136,Sidje,Itzchak,M,56525,9999-01-01
273138,Rebaine,Mizuhito,M,56094,9999-01-01
273144,Leivant,Vasilii,M,60831,1995-07-03
273146,Kaelbling,Arnd,F,49576,1997-11-13
273173,Farris,Maha,F,55416,1995-10-09
273177,Eickenmeyer,Shao,M,40000,9999-01-01
273181,Isard,Etsuo,M,40000,9999-01-01
273298,Claffy,Gennady,M,40000,9999-01-01
273299,Kalorkoti,Takushi,M,45419,1987-09-23
273198,Conti,Martijn,M,57559,1987-06-24
273304,Melichar,Conrado,F,40000,9999-01-01
273304,Melichar,Conrado,F,40000,1995-10-15
273306,Otillio,Ziyad,F,40000,9999-01-01
273318,Marrakchi,Baoqiu,M,53519,9999-01-01
273322,Lagarias,Jaana,F,40000,9999-01-01
273201,Molenkamp,Feipei,M,49745,9999-01-01
273326,Gulik,Aksel,M,61869,9999-01-01
273329,Scharstein,Fumiyo,M,65915,9999-01-01
273333,Luff,Jungsoon,M,40000,9999-01-01
273208,Delgrange,Uta,M,40000,1987-05-06
273344,Heiserman,Christ,M,48887,9999-01-01
273352,Molenkamp,Sanjay,F,46004,9999-01-01
273360,Bade,Kellie,F,43634,9999-01-01
273360,Bade,Kellie,F,43634,2002-06-15
273208,Delgrange,Uta,M,40000,9999-01-01
273367,Munawer,Shalesh,F,47424,9999-01-01
273213,Sommen,Masako,M,40691,9999-01-01
273225,Zolotykh,Jeong,M,42984,9999-01-01
273398,Bolsens,Masamitsu,M,40000,9999-01-01
273400,Hegner,Berni,F,53129,9999-01-01
273406,Randt,Hitofumi,M,40303,9999-01-01
273225,Zolotykh,Jeong,M,42984,1993-12-23
273409,Camarinopoulos,Nectarios,M,40000,9999-01-01
273234,Pettis,Moto,F,53644,2001-09-27
273422,Encarnacion,Roded,F,40000,1997-05-24
273425,Bottner,Martina,F,47163,9999-01-01
273427,Melski,Arvind,F,48935,9999-01-01
273234,Pettis,Moto,F,53644,9999-01-01
273429,Lovengreen,Abdulah,F,64049,9999-01-01
273240,Brendel,Cordelia,M,40000,9999-01-01
273255,Haumacher,Neven,M,40000,9999-01-01
273255,Haumacher,Neven,M,40000,1998-01-02
273276,Makrucki,Maya,M,40000,9999-01-01
273444,Zallocco,Toshimori,F,74820,2000-09-10
273448,Fairtlough,DAIDA,F,40000,1988-11-30
273277,Douceur,Renny,M,82871,9999-01-01
273289,Gulik,Zhiwei,F,42364,1987-07-07
273477,Validov,Shaowen,M,63003,9999-01-01
273292,Conde,Rance,F,56787,1995-11-23
273293,Gornas,Koldo,F,53784,9999-01-01
273497,Birdsall,Mantis,M,59908,9999-01-01
273578,Saoudi,Giao,F,42340,1999-05-04
273532,Bonifati,Sivanarayana,M,77316,9999-01-01
273593,Tyugu,Ranga,F,40000,9999-01-01
273547,Melichar,Mohammed,M,54518,9999-01-01
273596,Schwartzburd,Wuxu,M,40000,9999-01-01
273561,McAffer,Susanne,M,54411,9999-01-01
273563,Ohori,Shaz,F,50179,9999-01-01
273565,Billawala,DeForest,M,47334,1985-09-09
273597,Penttonen,Takahira,M,44832,9999-01-01
273568,Kilgore,Mizuhito,M,70246,9999-01-01
273575,Colorni,Neelam,M,46574,9999-01-01
273601,Seiwald,Anwar,F,40000,9999-01-01
273617,Nyanchama,Theron,M,76704,9999-01-01
273631,Perfilyeva,Richara,F,69661,9999-01-01
273721,Wegerle,Kazuhisa,F,61132,9999-01-01
273723,Llado,Basem,M,40000,1991-02-19
273638,Farrar,Chikara,M,40000,9999-01-01
273740,Cannata,Youpyo,M,55400,9999-01-01
273657,Hashii,Jouko,F,40000,9999-01-01
273742,Armand,Rildo,F,40000,9999-01-01
273749,Standera,Youssef,M,49766,9999-01-01
273754,Chartres,Kristin,F,60621,9999-01-01
273758,Peltason,DAIDA,M,84537,1990-02-01
273762,Schaap,Masoud,M,40000,9999-01-01
273658,Lipner,Jaana,M,74405,9999-01-01
273659,Smailagic,Toshimo,M,66263,9999-01-01
273771,Perri,Sudhanshu,M,59003,9999-01-01
273773,Seuren,Fan,M,40000,9999-01-01
273663,Ananiadou,Bartek,M,88441,9999-01-01
273778,Landherr,Maik,M,55474,9999-01-01
273783,Vesna,Geoffrey,F,57932,9999-01-01
273678,Cronau,Gro,M,40000,9999-01-01
273792,McClurg,Berna,M,45830,9999-01-01
273795,Lorho,Jianhao,M,43773,1991-10-19
273795,Lorho,Jianhao,M,43773,9999-01-01
273798,Gyimothy,Katsuo,M,41894,9999-01-01
273799,Schaar,Mandell,M,59219,2001-04-20
273822,Roison,Mana,F,45872,9999-01-01
273823,Salinas,Kolar,F,57549,1989-04-26
273823,Salinas,Kolar,F,57549,9999-01-01
273831,Farrar,Kousuke,M,65524,1999-10-17
273831,Farrar,Kousuke,M,65524,9999-01-01
273843,Beetstra,Arvin,M,41529,9999-01-01
273848,Brodal,Yolla,F,43381,1994-10-20
273856,Macedo,Sukumar,M,44917,2001-01-14
273864,Perelgut,Isaac,M,46861,9999-01-01
273867,Leaver,Arch,M,55186,9999-01-01
273878,Cannard,Subhada,F,72720,1998-12-05
273881,Klerer,Stamatina,F,40000,9999-01-01
273883,Rothe,Sanjit,F,43792,9999-01-01
273894,Giaccio,Shalesh,F,79985,9999-01-01
273900,Waleschkowski,Jianhui,F,60881,9999-01-01
273902,Feldmann,Mabhin,F,57098,9999-01-01
273687,Beidas,Bouchung,M,40000,9999-01-01
273918,Samarati,Mario,M,55037,9999-01-01
273925,Cheshire,Bilhanan,F,53991,1988-02-02
273925,Cheshire,Bilhanan,F,53991,9999-01-01
273931,Zykh,Shahid,F,60377,9999-01-01
273933,Parfitt,Sreenivas,M,92626,9999-01-01
273711,Rodier,Kensyu,M,40725,9999-01-01
273935,Gils,Heng,M,40000,9999-01-01
273941,Janocha,Wonhee,M,40000,1997-01-28
273942,Boissier,Ayakannu,M,44907,9999-01-01
273945,Rijckaert,Aruna,M,40000,9999-01-01
273952,Braccini,Nahla,F,40000,9999-01-01
273958,Klerer,Jiafu,M,49260,9999-01-01
273964,Ratnaker,Nathan,F,50294,9999-01-01
273712,Miara,Mart,M,45703,9999-01-01
273972,Conta,Danae,M,40000,1998-03-24
273972,Conta,Danae,M,40000,9999-01-01
273718,Nitto,Padma,M,66725,9999-01-01
273981,Bratsberg,Gunilla,M,49977,1987-11-26
273981,Bratsberg,Gunilla,M,49977,9999-01-01
273983,Matzen,Manohar,F,50723,9999-01-01
273718,Nitto,Padma,M,66725,2002-06-24
273987,Halloran,Emran,M,46484,9999-01-01
274011,Mawatari,Breannda,M,48022,9999-01-01
273995,Litvinov,Hilary,F,59837,9999-01-01
273997,Braunschweig,Yechiam,M,70325,9999-01-01
274011,Mawatari,Breannda,M,48022,2002-06-29
274017,Fortenbacher,Mona,M,56347,1993-01-21
274152,Krupka,KayLiang,F,40000,1990-06-09
274020,Kusalik,Xianlong,M,65294,1998-12-29
274168,Clouatre,Kensyu,F,40000,9999-01-01
274168,Clouatre,Kensyu,F,40000,1994-02-22
274044,Erni,Yuchang,M,55056,9999-01-01
274181,Fortenbacher,Yechezkel,M,62131,9999-01-01
274197,Randi,Geoffrey,M,91290,9999-01-01
274202,Christ,Guoxiang,M,40000,9999-01-01
274052,Hempstead,Monique,M,65076,9999-01-01
274214,Conti,Tomoyuki,M,63292,9999-01-01
274066,Aloisi,Navin,F,65483,9999-01-01
274220,Karcich,Apostol,M,43525,9999-01-01
274238,Kumaresan,Geraldo,F,50234,1999-10-04
274239,Borovoy,Juyoung,M,64835,9999-01-01
274084,Luon,Bernice,F,43272,9999-01-01
274251,Kadhim,Heon,M,82935,9999-01-01
274251,Kadhim,Heon,M,82935,1991-03-20
274254,Saoudi,Sushant,M,40000,1996-08-20
274260,Wuwongse,Constantine,F,55076,2001-04-12
274087,Olano,Mari,F,48955,9999-01-01
274269,Nitto,Macha,F,54497,9999-01-01
274272,Conia,Persi,M,67916,9999-01-01
274272,Conia,Persi,M,67916,1992-03-28
274090,Peng,Franziska,F,47080,9999-01-01
274278,Oberman,Horward,F,40000,9999-01-01
274282,Bernatsky,Saeko,M,65903,9999-01-01
274283,Sherertz,Takahira,F,49547,9999-01-01
274099,Perko,Stevo,F,40000,9999-01-01
274106,Herber,Leon,M,63643,1998-01-28
274106,Herber,Leon,M,63643,9999-01-01
274118,Srimani,Kinh,F,40000,9999-01-01
274290,Birke,Tsuneo,F,46369,1998-04-04
274290,Birke,Tsuneo,F,46369,9999-01-01
274119,Narwekar,Hugo,M,52843,9999-01-01
274135,Luit,Amabile,M,40856,2000-09-16
274319,Gammage,Sanjay,M,43377,9999-01-01
274428,Savasere,Lenore,M,51882,9999-01-01
274342,Baca,Mihalis,F,84500,9999-01-01
274346,Plessier,Sadun,M,40000,9999-01-01
274348,Siksek,Cheong,F,45518,9999-01-01
274349,Wilfing,Lubomir,F,40000,9999-01-01
274355,Pfau,Mara,M,40000,2000-09-18
274360,Oskamp,Shuzo,M,40000,9999-01-01
274364,Kavraki,Reuven,F,40000,9999-01-01
274371,Delaune,Genki,M,112020,9999-01-01
274372,Atrawala,Herbert,F,54544,9999-01-01
274380,Motley,Christoper,M,74247,1993-05-28
274436,Zockler,Brewster,M,86796,9999-01-01
274390,Salinas,Marsja,F,48190,9999-01-01
274392,Schrooten,Matt,M,40000,9999-01-01
274440,Valette,Mahmut,M,55196,9999-01-01
274397,Wendorf,Rimli,M,75155,9999-01-01
274401,Demos,Inderjeet,F,44481,2001-04-27
274441,Denis,Marla,M,76067,9999-01-01
274413,Valtorta,Stamatina,M,40000,9999-01-01
274458,Ghandeharizadeh,Arfst,M,40000,9999-01-01
274427,Akaboshi,Guther,M,67320,9999-01-01
274428,Savasere,Lenore,M,51882,1999-04-02
274459,Curless,Manu,F,62240,9999-01-01
274462,Leonhardt,Mamdouh,M,50690,9999-01-01
274463,Glowinski,Uli,M,40000,9999-01-01
274463,Glowinski,Uli,M,40000,1987-02-22
274468,Gurbaxani,Gaurav,M,98011,1993-02-04
274572,Restivo,Barton,M,40000,9999-01-01
274574,Bharadwaj,Chirstian,M,82083,1996-08-27
274574,Bharadwaj,Chirstian,M,82083,9999-01-01
274473,Bhattacharjee,Rutger,M,40000,9999-01-01
274585,Itzfeldt,Aleksandar,F,50350,1997-04-21
274585,Itzfeldt,Aleksandar,F,50350,9999-01-01
274586,Rodite,Masali,M,53478,1998-11-13
274478,Paludetto,Sugwoo,F,40000,9999-01-01
274603,Erie,Harjit,M,47038,9999-01-01
274603,Erie,Harjit,M,47038,1993-03-31
274489,Gulak,Dhritiman,M,40000,9999-01-01
274612,Masaki,Bodh,M,64136,9999-01-01
274612,Masaki,Bodh,M,64136,2001-03-13
274492,Zeilberger,Malu,M,59356,9999-01-01
274624,Serna,Fun,F,52377,9999-01-01
274625,Assaf,Fatemeh,F,80053,9999-01-01
274627,Cooke,Ibibia,F,40504,9999-01-01
274496,Boguraev,Danae,F,65770,9999-01-01
274645,Liedekerke,Yannis,F,45438,1988-10-01
274659,Dichev,Alain,M,74820,2001-05-01
274508,Vickson,Rosli,M,64288,9999-01-01
274511,Pews,Stafford,M,40000,9999-01-01
274683,Strooper,Elrique,F,40000,9999-01-01
274689,Kisuki,Youssef,F,40000,1999-11-27
274696,Armand,Hailing,M,56487,1994-02-27
274701,Thummel,Yuping,M,51727,1993-06-18
274704,Rothe,Masanao,M,64892,9999-01-01
274706,Thimonier,Xiaoqiu,F,56651,9999-01-01
274714,Kakkad,Marit,M,40000,9999-01-01
274716,Legleitner,Jungsoon,F,40000,9999-01-01
274729,Glinert,Manibrata,M,58984,9999-01-01
274735,Haldar,Noritoshi,M,63733,9999-01-01
274742,Demos,Sadok,M,52835,9999-01-01
274743,Driscoll,Irena,M,81844,9999-01-01
274746,Slutz,Taegyun,F,46385,9999-01-01
274749,Danner,Luisa,M,40000,9999-01-01
274754,Peternell,Eberhardt,M,51178,1993-02-07
274757,Pettis,Jiann,M,66163,9999-01-01
274523,Cronin,Mani,F,45121,9999-01-01
274760,Prampolini,Goh,F,67804,9999-01-01
274761,Milicia,Jianwen,M,40000,9999-01-01
274772,Busillo,Palash,F,50299,2001-08-05
274772,Busillo,Palash,F,50299,9999-01-01
274534,McClurg,Freyja,M,40000,1998-11-03
274785,Krohn,Sandeepan,M,77694,9999-01-01
274534,McClurg,Freyja,M,40000,9999-01-01
274543,Marrakchi,Teruyuki,F,69666,9999-01-01
274809,Jayawardene,Taiji,M,40000,9999-01-01
274554,Rattan,Sakthirel,F,56199,9999-01-01
274816,Minakawa,Shigehiro,M,66907,2000-03-17
274817,Hainaut,Sastry,M,40417,9999-01-01
274825,Demke,Kwangyoen,M,40000,2001-08-08
274560,Pusterhofer,Snehasis,M,40000,9999-01-01
274833,Krohm,Chikako,M,40000,9999-01-01
274836,Furudate,Almudena,M,40090,9999-01-01
274563,Serre,Masaki,M,41256,9999-01-01
274842,Dredge,Phillip,F,56597,9999-01-01
274845,Schaad,Satoru,M,40000,9999-01-01
275001,Mitina,Katsuo,M,68485,9999-01-01
274856,Weedman,Fayez,M,65798,9999-01-01
275002,Yurek,Hercules,F,48898,9999-01-01
274869,Bressoud,Nadjib,M,40000,9999-01-01
275011,Wallrath,Leen,F,60017,9999-01-01
274872,Sessa,Przemyslawa,M,60304,9999-01-01
274874,Pietracaprina,Chenye,F,40000,2001-12-05
274875,Erbe,Teruyuki,M,48410,9999-01-01
275022,Yoshimura,Lansing,M,59381,9999-01-01
274893,Kropatsch,Sverrir,M,76796,9999-01-01
274894,Zaiane,Oldrich,M,40000,1992-02-01
274898,Deyuan,Qiwen,M,43323,9999-01-01
274903,Crooks,Fusako,M,78539,9999-01-01
274904,Auria,Makato,M,44826,1994-01-27
275032,Rubsam,Horward,M,40000,9999-01-01
274910,Braccini,Parke,M,80003,9999-01-01
274913,Ishibashi,Dmitry,M,46558,9999-01-01
274919,Kaminger,Piyush,M,46543,1990-09-13
275042,Gide,Filipe,M,47917,9999-01-01
274925,Meriste,Sadun,M,40000,9999-01-01
274927,Delgrande,Amstein,F,40000,2000-08-11
274932,Schmiedel,Mikhail,M,69901,9999-01-01
274935,Cannane,Christoper,F,40000,9999-01-01
275048,Gniady,Nidapan,M,40000,1997-07-24
275048,Gniady,Nidapan,M,40000,9999-01-01
275070,Maccarone,Yongdong,M,40000,9999-01-01
274971,Kitsuregawa,Alper,M,49406,9999-01-01
274980,Slobodova,Sahrah,F,63838,9999-01-01
274983,Gecsel,Shahab,M,52206,9999-01-01
274984,Marshall,Tesuya,M,53151,9999-01-01
274985,Emmerich,Alagu,M,57279,9999-01-01
275074,Akaboshi,Eran,M,40000,1994-06-18
274991,Gide,Xinyu,M,99624,9999-01-01
274994,Casperson,Tru,F,72901,9999-01-01
274996,Fioravanti,Abdelghani,F,40000,9999-01-01
275076,Barbanera,Foong,F,40000,9999-01-01
275083,Kopetz,Pranjal,F,40000,9999-01-01
275085,Beetstra,Utz,M,40000,9999-01-01
275088,Kieras,Hilary,M,44767,1999-01-30
275088,Kieras,Hilary,M,44767,1989-06-19
275144,Varman,Taegyun,M,41226,9999-01-01
275106,Muhling,Unal,M,40000,9999-01-01
275150,Pollacia,Naftali,M,63738,9999-01-01
275107,Fiebach,Hauke,F,71904,1990-07-07
275181,Kriebel,Yuchang,M,40000,1994-03-05
275181,Kriebel,Yuchang,M,40000,9999-01-01
275182,Engberts,Poornachandra,M,78472,9999-01-01
275110,McConalogue,Pradeep,F,65350,9999-01-01
275189,Katzenelson,Sachar,M,45637,1997-12-01
275189,Katzenelson,Sachar,M,45637,9999-01-01
275190,Lanphier,Phuoc,M,101122,1992-01-29
275120,Aamodt,Jaideep,M,57206,9999-01-01
275194,Shobatake,Doowon,F,46136,9999-01-01
275126,Dichev,Abdelkader,M,56868,9999-01-01
275281,Veevers,Nadjib,M,84368,9999-01-01
275225,Luce,Mong,F,54617,9999-01-01
275229,Gewali,Berna,M,40000,1996-06-27
275239,Collette,Guther,F,40000,9999-01-01
275252,Murtagh,Candida,F,40000,9999-01-01
275257,Yavatkar,Kasidit,F,46995,9999-01-01
275272,Foong,Alassane,F,83556,1999-11-24
275283,Ozery,Xiaopeng,M,55602,9999-01-01
275285,Aingworth,Mana,M,44323,9999-01-01
275288,Sommen,Sadegh,M,60653,9999-01-01
275296,Francisci,Halsur,F,40000,1988-09-01
275308,Chinin,Samphel,F,72459,9999-01-01
275426,Waterhouse,Shigeu,M,47990,1997-11-04
275431,Gomatam,Fumitake,M,40000,9999-01-01
275435,Gluchowski,Fumiya,M,54675,9999-01-01
275313,Keustermans,Serge,M,45798,9999-01-01
275447,Begiun,Denny,M,40000,9999-01-01
275449,Lambe,Ronghao,M,53607,9999-01-01
275319,Vadhan,Mani,M,44383,9999-01-01
275460,Egerstedt,Zine,F,46022,2001-11-08
275325,Sigstam,Oscal,F,54842,1997-09-27
275466,Puoti,Danco,M,54370,9999-01-01
275477,Vigier,Prasadram,F,40000,2000-05-21
275478,Ranai,Hsiangchu,M,40000,1997-02-18
275479,Ratnakar,Georgi,F,63085,1992-05-14
275334,Fordan,Gio,F,40000,1987-09-14
275479,Ratnakar,Georgi,F,63085,9999-01-01
275334,Fordan,Gio,F,40000,1997-05-14
275337,Matzke,Ortrud,F,65673,9999-01-01
275504,Bahi,Aluzio,M,52126,9999-01-01
275347,Spinelli,Parke,M,85607,9999-01-01
275354,Eugenio,Jordanka,M,49251,1996-11-05
275531,Macedo,Doohun,M,52385,9999-01-01
275533,Muhling,Takanari,F,72289,9999-01-01
275534,Oxman,Troy,M,48146,9999-01-01
275539,Michaels,Ebru,M,63553,1990-05-08
275354,Eugenio,Jordanka,M,49251,2001-03-14
275542,Assaf,Magy,M,40000,1991-03-12
275357,Orsini,Ziya,M,46312,9999-01-01
275549,Usdin,LiMin,M,40000,9999-01-01
275552,Passafiume,Sachin,M,40000,1998-04-10
275367,Hebert,Maren,M,46907,2001-05-14
275372,Danecki,Xuejia,F,49344,9999-01-01
275382,Trogemann,Naraig,F,56430,1997-08-27
275386,Lortz,Parke,F,83406,9999-01-01
275565,Bail,Frederique,F,40000,9999-01-01
275565,Bail,Frederique,F,40000,1999-12-23
275566,Birrer,Maja,F,40000,9999-01-01
275568,Bottner,Uwe,M,40000,9999-01-01
275570,Streit,Masaru,M,76820,9999-01-01
275581,Azulay,Honglan,M,40000,9999-01-01
275584,Landherr,Stafford,F,40000,1996-10-22
275584,Landherr,Stafford,F,40000,1994-02-06
275588,Peak,Xumin,M,72975,9999-01-01
275593,Androutsos,Jaques,M,57972,1999-12-18
275599,Cichocki,Toshimi,F,62267,9999-01-01
275603,Rehfuss,Siddarth,F,65064,9999-01-01
275603,Rehfuss,Siddarth,F,65064,1995-04-20
